1.39,0.12,8.94,82.1
239.14,0.0,0.0,82.2
1.41,-0.16,9.98,82.3
1.35,-0.37,11.38,82.4
1.33,-0.65,11.59,82.5
0.98,-0.9,11.53,82.6
0.69,-0.94,11.08,82.7
-0.86,-0.98,11.02,82.8
-3.04,-1.06,11.41,82.9
0.04,-0.75,9.75,83.0
0.73,-0.59,8.69,83.1
0.14,-0.39,9.36,83.2
-0.14,-0.22,9.38,83.3
-0.24,0.16,8.98,83.4
-0.43,0.18,8.94,83.5
-0.82,0.18,8.22,83.6
-1.1,0.02,8.85,83.7
-1.33,-0.2,9.28,83.8
-1.59,-0.45,9.0,83.9
-1.45,-0.61,9.81,84.0
-1.33,-0.63,9.87,84.1
-1.2,-0.75,11.04,84.2
-0.75,-0.75,11.3,84.3
1.78,-0.51,10.87,84.4
3.65,-0.71,10.73,84.5
0.06,-0.67,10.96,84.6
0.24,-0.53,10.79,84.7
-0.02,-0.25,9.36,84.8
-0.18,-0.43,9.57,84.9
0.2,-0.14,9.63,85.0
0.43,-0.55,9.89,85.1
0.29,-0.47,9.53,85.2
0.67,-0.25,8.69,85.3
0.88,-0.39,9.49,85.4
1.26,-0.2,9.85,85.5
1.61,-0.24,10.28,85.6
1.73,-0.16,10.4,85.7
1.51,-0.18,10.12,85.8
1.29,-0.43,10.57,85.9
1.18,-0.59,11.04,86.0
1.02,-0.55,10.98,86.1
0.73,-0.71,10.28,86.2
0.18,-0.71,9.98,86.3
-1.02,-0.53,10.24,86.4
-2.49,-0.35,9.96,86.5
1.02,-0.43,9.59,86.6
0.59,-0.04,8.45,86.7
-0.1,-0.1,9.65,86.8
0.2,0.02,9.85,86.9
-0.29,-0.18,9.67,87.0
-0.45,-0.2,9.49,87.1
-0.76,-0.35,9.14,87.2
-1.12,-0.57,9.59,87.3
-1.26,-0.51,9.79,87.4
-1.41,-0.65,9.92,87.5
-1.45,-0.57,9.89,87.6
-1.16,-0.63,9.98,87.7
-1.02,-0.71,10.67,87.8
-0.41,-0.71,10.83,87.9
1.22,-0.69,10.3,88.0
3.02,-0.86,10.16,88.1
-0.1,-0.82,10.85,88.2
1.0,-0.45,10.98,88.3
0.71,-0.08,9.45,88.4
-0.1,-0.41,9.59,88.5
0.2,-0.27,9.49,88.6
0.51,-0.49,9.73,88.7
0.27,-0.35,9.61,88.8
0.59,-0.29,8.63,88.9
1.02,-0.25,8.65,89.0
1.26,-0.25,9.89,89.1
1.43,-0.14,10.2,89.2
5.11,0.0,0.0,89.3
1.47,-0.24,9.61,89.4
1.35,-0.51,10.85,89.5
1.26,-0.65,11.04,89.6
1.02,-0.69,10.92,89.7
0.8,-0.69,10.41,89.8
0.37,-0.55,10.12,89.9
-0.98,-0.57,10.04,90.0
-2.43,-0.37,9.65,90.1
-0.61,-0.35,9.65,90.2
-0.76,-0.14,9.24,90.3
-0.37,-0.24,9.43,90.4
0.14,-0.14,9.85,90.5
-0.27,-0.1,9.61,90.6
-0.43,-0.2,9.61,90.7
-0.67,-0.24,9.0,90.8
-5.88,-2.59,60.25,90.9
-1.33,-0.47,10.1,91.0
-1.67,-0.59,9.87,91.1
-1.49,-0.59,9.73,91.2
-1.26,-0.55,10.1,91.3
-1.1,-0.75,11.0,91.4
0.22,-0.41,10.36,91.5
2.35,-0.57,10.16,91.6
21.89,-3.18,61.55,91.7
0.88,-0.39,10.57,91.8
-0.06,-0.24,9.51,91.9
0.51,-0.37,9.38,92.0
0.22,-0.67,9.89,92.1
0.37,-0.39,9.94,92.2
0.35,-0.45,10.24,92.3
0.47,-0.39,8.87,92.4
0.82,-0.14,8.14,92.5
1.06,-0.24,9.63,92.6
1.35,-0.16,10.24,92.7
1.49,-0.25,10.41,92.8
1.59,-0.27,10.14,92.9
1.45,-0.43,10.06,93.0
1.37,-0.57,10.83,93.1
1.14,-0.65,10.96,93.2
0.9,-0.67,10.53,93.3
0.59,-0.65,10.04,93.4
0.02,-0.43,9.75,93.5
-1.92,-0.73,10.3,93.6
-2.75,-0.47,9.79,93.7
-0.73,-0.29,8.57,93.8
-0.33,-0.45,9.96,93.9
-0.71,-0.35,10.41,94.0
0.08,-0.06,9.98,94.1
-0.41,-0.2,9.55,94.2
-0.73,-0.18,8.2,94.3
-1.0,-0.37,9.18,94.4
-1.22,-0.51,10.04,94.5
-1.43,-0.53,9.9,94.6
0.9,0.0,0.0,94.7
-1.43,-0.53,9.61,94.8
-1.14,-0.67,10.63,94.9
-0.8,-0.8,10.94,95.0
0.02,-0.61,10.28,95.1
2.35,-0.61,10.41,95.2
4.02,-0.47,10.12,95.3
0.22,-0.71,11.55,95.4
0.04,-0.49,10.1,95.5
-0.25,-0.35,8.85,95.6
0.91,0.0,0.0,95.7
0.55,-0.33,9.79,95.8
0.45,-0.45,10.41,95.9
0.39,-0.31,8.73,96.0
0.8,-0.29,8.67,96.1
0.96,-0.29,9.49,96.2
1.35,-0.16,9.92,96.3
1.61,-0.29,10.38,96.4
8.71,-1.53,59.08,96.5
1.43,-0.35,10.12,96.6
1.22,-0.55,10.45,96.7
1.12,-0.51,10.69,96.8
0.88,-0.59,10.41,96.9
0.55,-0.65,9.75,97.0
0.33,-0.57,9.9,97.1
-1.24,-0.57,10.12,97.2
-0.63,-0.33,9.73,97.3
-0.16,-0.16,8.41,97.4
0.27,0.02,7.83,97.5
-0.55,-0.14,9.55,97.6
-0.27,0.04,9.43,97.7
-0.57,-0.27,9.14,97.8
-0.8,-0.33,8.55,97.9
-0.94,-0.35,9.67,98.0
0.94,0.0,0.0,98.1
-1.29,-0.55,9.47,98.2
-1.49,-0.57,9.49,98.3
